gene_id	A2780_up	UWB_BRCAdef_up	PEO1_up
MRPL13	TRUE	FALSE	FALSE
OPN3	TRUE	FALSE	FALSE
RPL6	TRUE	FALSE	FALSE
LONP2	TRUE	FALSE	FALSE
C15orf52	TRUE	FALSE	FALSE
PLAT	TRUE	FALSE	TRUE
DQX1	TRUE	FALSE	FALSE
FAM134B	TRUE	FALSE	FALSE
PA2G4	TRUE	FALSE	FALSE
PYGB	TRUE	FALSE	FALSE
RYR2	TRUE	FALSE	FALSE
FOXM1	TRUE	FALSE	FALSE
WDR5	TRUE	FALSE	TRUE
RAET1E	TRUE	FALSE	FALSE
RPS15	TRUE	TRUE	FALSE
SIPA1L3	TRUE	FALSE	FALSE
LY6K	TRUE	FALSE	FALSE
RPL17	TRUE	FALSE	FALSE
CYB5RL	TRUE	FALSE	FALSE
FBLIM1	TRUE	TRUE	TRUE
LUC7L3	TRUE	FALSE	FALSE
DNASE1L1	TRUE	TRUE	FALSE
TRIM4	TRUE	FALSE	FALSE
ARHGEF1	TRUE	TRUE	FALSE
PSMC6	TRUE	FALSE	FALSE
PTPRZ1	TRUE	FALSE	FALSE
FOXRED2	TRUE	FALSE	FALSE
SLC44A5	TRUE	FALSE	FALSE
TSEN34	TRUE	FALSE	FALSE
ADRA1D	TRUE	FALSE	FALSE
WNT5B	TRUE	FALSE	FALSE
PER2	TRUE	FALSE	FALSE
EEF1D	TRUE	TRUE	FALSE
SLBP	TRUE	FALSE	FALSE
PSME3	TRUE	FALSE	FALSE
HDHD2	TRUE	FALSE	FALSE
CXCL2	TRUE	FALSE	FALSE
GGCT	TRUE	FALSE	FALSE
C2orf74	TRUE	FALSE	FALSE
AMOTL2	TRUE	FALSE	FALSE
KHDRBS1	TRUE	FALSE	FALSE
TMEM43	TRUE	FALSE	FALSE
SULT1A2	TRUE	FALSE	FALSE
CBR3	TRUE	FALSE	FALSE
PDE10A	TRUE	FALSE	FALSE
PPRC1	TRUE	FALSE	FALSE
CARS2	TRUE	FALSE	FALSE
CASP7	TRUE	FALSE	FALSE
ASB9	TRUE	FALSE	FALSE
PTRF	TRUE	FALSE	FALSE
SNCG	TRUE	FALSE	FALSE
GALNT2	TRUE	FALSE	FALSE
FLII	TRUE	FALSE	FALSE
FOCAD	TRUE	FALSE	FALSE
CPSF7	TRUE	FALSE	FALSE
TALDO1	TRUE	FALSE	FALSE
PRMT7	TRUE	TRUE	FALSE
ANXA4	TRUE	FALSE	FALSE
PGD	TRUE	FALSE	FALSE
C2CD3	TRUE	FALSE	FALSE
ZFP36L2	TRUE	FALSE	FALSE
DHX35	TRUE	FALSE	FALSE
LNX1	TRUE	FALSE	FALSE
SMC1B	TRUE	FALSE	FALSE
RPA2	TRUE	FALSE	FALSE
ALDOA	TRUE	TRUE	FALSE
SPRYD4	TRUE	FALSE	FALSE
CDCA3	TRUE	FALSE	FALSE
RBM15	TRUE	FALSE	FALSE
FAM188B	TRUE	FALSE	FALSE
CHD6	TRUE	FALSE	FALSE
NAT10	TRUE	FALSE	FALSE
HDDC2	TRUE	FALSE	FALSE
GMNN	TRUE	FALSE	FALSE
PECAM1	TRUE	FALSE	FALSE
AREG	TRUE	TRUE	FALSE
BICD2	TRUE	FALSE	FALSE
PLK1	TRUE	FALSE	FALSE
PDXDC1	TRUE	FALSE	FALSE
SLC35A4	TRUE	TRUE	FALSE
TMC4	TRUE	FALSE	FALSE
FOXL1	TRUE	TRUE	FALSE
SLC13A3	TRUE	FALSE	FALSE
TUBGCP3	TRUE	FALSE	FALSE
PRRG2	TRUE	FALSE	FALSE
COL16A1	TRUE	FALSE	FALSE
PNP	TRUE	FALSE	FALSE
THEM6	TRUE	FALSE	FALSE
EPHX1	TRUE	FALSE	FALSE
AIM1L	TRUE	FALSE	FALSE
NOP16	TRUE	TRUE	FALSE
YARS2	TRUE	FALSE	FALSE
HMGXB3	TRUE	TRUE	FALSE
ENPP5	TRUE	FALSE	FALSE
STK10	TRUE	TRUE	TRUE
C9orf78	TRUE	FALSE	FALSE
LY6E	TRUE	TRUE	FALSE
MPP7	TRUE	FALSE	FALSE
SHCBP1	TRUE	FALSE	FALSE
PLCG1	TRUE	FALSE	FALSE
MAP3K9	TRUE	FALSE	FALSE
DPP3	TRUE	FALSE	FALSE
HECW1	TRUE	FALSE	FALSE
TMEM143	TRUE	FALSE	FALSE
H3F3A	TRUE	FALSE	FALSE
FBXO34	TRUE	FALSE	FALSE
CRACR2A	TRUE	FALSE	FALSE
LRIG3	TRUE	FALSE	FALSE
RPL34	TRUE	FALSE	FALSE
INO80C	TRUE	FALSE	FALSE
INTS9	TRUE	FALSE	FALSE
CCNB1	TRUE	FALSE	FALSE
PLIN4	TRUE	FALSE	FALSE
PLEKHA7	TRUE	FALSE	FALSE
EIF4B	TRUE	FALSE	FALSE
FOXF2	TRUE	TRUE	FALSE
CXorf57	TRUE	FALSE	FALSE
CFAP20	TRUE	FALSE	FALSE
METTL3	TRUE	FALSE	FALSE
OTULIN	TRUE	FALSE	FALSE
MTBP	TRUE	FALSE	FALSE
AP2B1	TRUE	FALSE	FALSE
TSPAN31	TRUE	FALSE	FALSE
FUT8	TRUE	FALSE	TRUE
DAG1	TRUE	FALSE	FALSE
ABLIM1	TRUE	FALSE	FALSE
TNK1	TRUE	TRUE	FALSE
MYB	TRUE	FALSE	FALSE
NSMCE1	TRUE	FALSE	FALSE
FANK1	TRUE	FALSE	FALSE
HAP1	TRUE	FALSE	FALSE
CDK5RAP3	TRUE	FALSE	FALSE
GTF3C5	TRUE	TRUE	TRUE
FAM3C	TRUE	FALSE	FALSE
SLC16A7	TRUE	FALSE	FALSE
RALBP1	TRUE	FALSE	FALSE
CARHSP1	TRUE	TRUE	FALSE
SH3YL1	TRUE	FALSE	FALSE
MAP3K11	TRUE	FALSE	FALSE
AGFG2	TRUE	FALSE	FALSE
NECTIN3	TRUE	FALSE	FALSE
SLC12A8	TRUE	FALSE	FALSE
RARRES3	TRUE	FALSE	FALSE
IMPDH2	TRUE	FALSE	FALSE
TRAF3IP2	TRUE	FALSE	FALSE
ALDH3B1	TRUE	FALSE	FALSE
TOP2A	TRUE	FALSE	FALSE
NEK2	TRUE	FALSE	FALSE
FGFR3	TRUE	TRUE	FALSE
OGDH	TRUE	FALSE	FALSE
MGAT4B	TRUE	TRUE	FALSE
KRT36	TRUE	FALSE	FALSE
PI4K2A	TRUE	FALSE	FALSE
FANCG	TRUE	FALSE	FALSE
ALDH5A1	TRUE	TRUE	FALSE
BDKRB1	TRUE	FALSE	FALSE
WDR90	TRUE	TRUE	FALSE
AKAP1	TRUE	FALSE	FALSE
RNASEH2C	TRUE	TRUE	FALSE
TRIOBP	TRUE	FALSE	FALSE
RHOV	TRUE	FALSE	FALSE
PRKCD	TRUE	FALSE	FALSE
ZBED8	TRUE	TRUE	FALSE
CCNE2	TRUE	FALSE	FALSE
UHRF1	TRUE	TRUE	FALSE
ABHD11	TRUE	FALSE	FALSE
GEMIN5	TRUE	FALSE	FALSE
WDR72	TRUE	FALSE	FALSE
LSM11	TRUE	FALSE	FALSE
GBP3	TRUE	FALSE	FALSE
SH3PXD2A	TRUE	FALSE	FALSE
SEMA3F	TRUE	FALSE	FALSE
ZDHHC6	TRUE	FALSE	FALSE
ESYT2	TRUE	FALSE	FALSE
ST6GALNAC1	TRUE	FALSE	FALSE
MYOM2	TRUE	FALSE	FALSE
CES1	TRUE	FALSE	FALSE
MEGF6	TRUE	TRUE	FALSE
ZNF844	TRUE	TRUE	FALSE
TRIM5	TRUE	FALSE	FALSE
ZNF100	TRUE	FALSE	FALSE
FUT3	TRUE	FALSE	FALSE
MDGA1	TRUE	FALSE	FALSE
PCID2	TRUE	FALSE	FALSE
GDPD5	TRUE	FALSE	FALSE
CHML	TRUE	FALSE	FALSE
ST3GAL1	TRUE	FALSE	FALSE
PREX1	TRUE	TRUE	FALSE
ALPP	TRUE	FALSE	FALSE
EHMT1	TRUE	FALSE	FALSE
RFC3	TRUE	FALSE	FALSE
HIBCH	TRUE	FALSE	FALSE
APOL6	TRUE	FALSE	FALSE
ACP7	TRUE	FALSE	FALSE
BRCA1	TRUE	FALSE	FALSE
SCAMP2	TRUE	FALSE	FALSE
RPL36AL	TRUE	FALSE	FALSE
ITM2B	TRUE	FALSE	FALSE
NPHP4	TRUE	TRUE	FALSE
SLC9A3R1	TRUE	TRUE	FALSE
PADI2	TRUE	FALSE	FALSE
ABHD17C	TRUE	FALSE	FALSE
MAPKBP1	TRUE	FALSE	FALSE
TICRR	TRUE	FALSE	FALSE
DUSP7	TRUE	TRUE	FALSE
CSTF1	TRUE	FALSE	FALSE
CCNF	TRUE	FALSE	FALSE
SLC25A27	TRUE	FALSE	FALSE
RBM12	TRUE	FALSE	FALSE
UBASH3B	TRUE	FALSE	FALSE
SCEL	TRUE	FALSE	FALSE
LIMK2	TRUE	FALSE	FALSE
RAD9A	TRUE	FALSE	FALSE
ADPRH	TRUE	FALSE	FALSE
SEMA4B	TRUE	FALSE	FALSE
MBNL3	TRUE	FALSE	FALSE
FAM120A	TRUE	FALSE	FALSE
CCSER1	TRUE	FALSE	FALSE
ANO10	TRUE	FALSE	FALSE
IGF1R	TRUE	FALSE	FALSE
SOX2	TRUE	TRUE	FALSE
ASCC2	TRUE	FALSE	FALSE
NRARP	TRUE	FALSE	FALSE
TREM2	TRUE	FALSE	FALSE
SETBP1	TRUE	FALSE	FALSE
BCO2	TRUE	FALSE	FALSE
RFC5	TRUE	FALSE	FALSE
P2RY6	TRUE	FALSE	FALSE
ATG14	TRUE	FALSE	FALSE
PHLDA2	TRUE	TRUE	FALSE
KIAA1522	TRUE	FALSE	FALSE
CAPN14	TRUE	FALSE	FALSE
SUSD1	TRUE	FALSE	FALSE
CPSF6	TRUE	FALSE	FALSE
TPRG1L	TRUE	TRUE	FALSE
DIDO1	TRUE	TRUE	FALSE
FAT1	TRUE	FALSE	FALSE
WDTC1	TRUE	FALSE	FALSE
SFXN4	TRUE	FALSE	FALSE
ARFGEF2	TRUE	FALSE	FALSE
ARAP1	TRUE	FALSE	FALSE
ADAD2	TRUE	FALSE	FALSE
MYCBP	TRUE	FALSE	FALSE
GNG4	TRUE	FALSE	FALSE
G3BP1	TRUE	FALSE	FALSE
PGM2	TRUE	FALSE	FALSE
LIPE	TRUE	FALSE	FALSE
IL1RL1	TRUE	FALSE	FALSE
C1R	TRUE	FALSE	FALSE
MAVS	TRUE	FALSE	FALSE
ARTN	TRUE	FALSE	FALSE
CSTF2T	TRUE	FALSE	FALSE
GOT2	TRUE	FALSE	FALSE
HAUS5	TRUE	FALSE	FALSE
DAB2	TRUE	FALSE	FALSE
URB1	TRUE	FALSE	TRUE
PSMF1	TRUE	FALSE	FALSE
P2RY1	TRUE	FALSE	FALSE
KIAA0930	TRUE	TRUE	FALSE
VEGFC	TRUE	FALSE	FALSE
TARDBP	TRUE	FALSE	FALSE
MRI1	TRUE	FALSE	FALSE
HSBP1	TRUE	FALSE	FALSE
SPATA17	TRUE	FALSE	FALSE
CCL20	TRUE	FALSE	FALSE
IRX3	TRUE	TRUE	FALSE
MOB3A	TRUE	FALSE	FALSE
SLC9A8	TRUE	FALSE	FALSE
ATL1	TRUE	FALSE	FALSE
AIG1	TRUE	FALSE	FALSE
TCTA	TRUE	TRUE	FALSE
CDK5RAP1	TRUE	FALSE	FALSE
CHAF1A	TRUE	FALSE	FALSE
SH3BP5L	TRUE	FALSE	TRUE
EXTL3	TRUE	FALSE	FALSE
SNN	TRUE	TRUE	FALSE
CSRP1	TRUE	FALSE	FALSE
SGK1	TRUE	FALSE	TRUE
CYP24A1	TRUE	FALSE	TRUE
SETD6	TRUE	FALSE	FALSE
PHYHIP	TRUE	FALSE	FALSE
MXRA5	TRUE	FALSE	FALSE
NBPF3	TRUE	FALSE	FALSE
EPHA2	TRUE	TRUE	FALSE
HOXA7	TRUE	FALSE	FALSE
MFN2	TRUE	FALSE	FALSE
EGR2	TRUE	FALSE	FALSE
LSR	TRUE	TRUE	FALSE
MFSD6	TRUE	FALSE	FALSE
RECQL4	TRUE	TRUE	FALSE
SH3BP4	TRUE	TRUE	FALSE
MGA	TRUE	FALSE	FALSE
EPGN	TRUE	FALSE	FALSE
L2HGDH	TRUE	FALSE	FALSE
ACOT4	TRUE	FALSE	FALSE
KCP	TRUE	FALSE	FALSE
MSI2	TRUE	FALSE	FALSE
YWHAB	TRUE	FALSE	FALSE
SP8	TRUE	TRUE	FALSE
ZC3H18	TRUE	TRUE	FALSE
ATAD2	TRUE	FALSE	FALSE
BCAS3	TRUE	FALSE	FALSE
SS18L1	TRUE	FALSE	FALSE
POLDIP2	TRUE	FALSE	FALSE
USP31	TRUE	FALSE	FALSE
SPESP1	TRUE	FALSE	FALSE
IFIT3	TRUE	FALSE	TRUE
MRPL17	TRUE	FALSE	FALSE
SPINK5	TRUE	FALSE	FALSE
HUNK	TRUE	TRUE	FALSE
EIF2B1	TRUE	FALSE	FALSE
GPRIN2	TRUE	TRUE	FALSE
BSPRY	TRUE	FALSE	FALSE
DUS2	TRUE	FALSE	TRUE
MREG	TRUE	FALSE	FALSE
TMEM18	TRUE	FALSE	FALSE
IL18R1	TRUE	FALSE	FALSE
TUBGCP2	TRUE	TRUE	FALSE
EFHD2	TRUE	FALSE	TRUE
IER5	TRUE	FALSE	FALSE
ZNF337	TRUE	FALSE	FALSE
ANLN	TRUE	FALSE	FALSE
SAMM50	TRUE	FALSE	FALSE
PCDHGA10	TRUE	FALSE	FALSE
RPA3	TRUE	FALSE	FALSE
NOM1	TRUE	FALSE	FALSE
GRAMD3	TRUE	FALSE	FALSE
RAPGEF3	TRUE	FALSE	FALSE
RPL24	TRUE	FALSE	FALSE
SHB	TRUE	FALSE	FALSE
PLXNB3	TRUE	FALSE	FALSE
MTSS1L	TRUE	FALSE	FALSE
CLP1	TRUE	FALSE	FALSE
SSBP1	TRUE	FALSE	FALSE
ECE2	TRUE	FALSE	FALSE
SLC6A6	TRUE	TRUE	FALSE
LDHA	TRUE	FALSE	FALSE
EIF3D	TRUE	FALSE	FALSE
DHCR24	TRUE	FALSE	FALSE
DLG1	TRUE	FALSE	FALSE
INSIG2	TRUE	FALSE	FALSE
DLGAP5	TRUE	FALSE	FALSE
LRCH1	TRUE	FALSE	FALSE
RP2	TRUE	FALSE	FALSE
RTEL1	TRUE	FALSE	FALSE
LIPH	TRUE	FALSE	FALSE
GTF3C2	TRUE	FALSE	FALSE
PRPF38A	TRUE	FALSE	FALSE
NFASC	TRUE	FALSE	TRUE
AGA	TRUE	FALSE	TRUE
TMEM201	TRUE	TRUE	FALSE
C16orf74	TRUE	TRUE	FALSE
B4GAT1	TRUE	FALSE	FALSE
GBE1	TRUE	FALSE	FALSE
ARHGAP32	TRUE	FALSE	FALSE
CDS1	TRUE	FALSE	FALSE
PIGW	TRUE	FALSE	FALSE
CYB561A3	TRUE	FALSE	FALSE
RFXAP	TRUE	FALSE	FALSE
DHRS1	TRUE	FALSE	FALSE
TPI1	TRUE	FALSE	FALSE
MED30	TRUE	FALSE	FALSE
NGFR	TRUE	TRUE	FALSE
LYST	TRUE	FALSE	FALSE
TMEM139	TRUE	TRUE	FALSE
TNNT3	TRUE	FALSE	FALSE
PAX3	TRUE	FALSE	FALSE
RPL31	TRUE	FALSE	FALSE
ZDHHC12	TRUE	TRUE	FALSE
BTBD16	TRUE	FALSE	FALSE
STYK1	TRUE	FALSE	TRUE
ACTN4	TRUE	FALSE	FALSE
INTS5	TRUE	TRUE	FALSE
SP100	TRUE	FALSE	FALSE
MRPS33	TRUE	FALSE	FALSE
HELZ2	TRUE	TRUE	FALSE
IFT122	TRUE	FALSE	FALSE
POLA1	TRUE	FALSE	FALSE
ZFYVE21	TRUE	FALSE	FALSE
TLE4	TRUE	FALSE	TRUE
ATP10D	TRUE	FALSE	FALSE
RAD51	TRUE	FALSE	FALSE
CEP41	TRUE	FALSE	FALSE
ARHGAP25	TRUE	FALSE	FALSE
SAMD10	TRUE	TRUE	FALSE
EIF4G1	TRUE	FALSE	FALSE
ANKLE2	TRUE	FALSE	FALSE
CFAP44	TRUE	TRUE	FALSE
DNAJC5	TRUE	TRUE	FALSE
CLYBL	TRUE	FALSE	FALSE
RAB27B	TRUE	FALSE	FALSE
EXOC3	TRUE	TRUE	FALSE
PHKB	TRUE	FALSE	FALSE
SDHAF2	TRUE	FALSE	FALSE
COQ9	TRUE	FALSE	FALSE
ACER2	TRUE	FALSE	FALSE
SFXN5	TRUE	FALSE	FALSE
COX6B1	TRUE	FALSE	FALSE
JRK	TRUE	FALSE	FALSE
NEU3	TRUE	FALSE	FALSE
DHDDS	TRUE	FALSE	FALSE
NID1	TRUE	FALSE	FALSE
LGALS9B	TRUE	FALSE	FALSE
PAN2	TRUE	FALSE	FALSE
BICDL2	TRUE	TRUE	FALSE
PHB	TRUE	FALSE	FALSE
RABGGTB	TRUE	FALSE	FALSE
TTLL5	TRUE	FALSE	FALSE
CPA5	TRUE	FALSE	FALSE
AGAP11	TRUE	FALSE	FALSE
FAM81A	TRUE	FALSE	FALSE
FAM122B	TRUE	FALSE	FALSE
MATN3	TRUE	FALSE	FALSE
DIP2A	TRUE	FALSE	FALSE
RPS6KA1	TRUE	FALSE	FALSE
APITD1-CORT	TRUE	FALSE	FALSE
FKBP11	TRUE	FALSE	FALSE
ARPC4	TRUE	TRUE	FALSE
ZFAT	TRUE	FALSE	FALSE
CDK12	TRUE	FALSE	FALSE
CDCA4	TRUE	FALSE	FALSE
ARHGEF16	TRUE	TRUE	FALSE
MAPRE1	TRUE	FALSE	FALSE
SPACA9	TRUE	TRUE	FALSE
FKBP15	TRUE	FALSE	FALSE
CLCN1	TRUE	FALSE	FALSE
MINK1	TRUE	TRUE	FALSE
GAD1	TRUE	TRUE	FALSE
ZCCHC17	TRUE	FALSE	FALSE
PLEC	TRUE	TRUE	FALSE
RPL27	TRUE	FALSE	FALSE
MELK	TRUE	FALSE	FALSE
DDX47	TRUE	FALSE	FALSE
JUNB	TRUE	TRUE	FALSE
TIGD1	TRUE	FALSE	FALSE
TPT1	TRUE	FALSE	FALSE
SRSF1	TRUE	FALSE	FALSE
QPCT	TRUE	FALSE	FALSE
CCDC120	TRUE	FALSE	FALSE
DLG5	TRUE	FALSE	FALSE
TAF4	TRUE	FALSE	FALSE
FKBP1A	TRUE	FALSE	FALSE
PLEKHA2	TRUE	FALSE	TRUE
CCDC68	TRUE	TRUE	FALSE
DEPDC1B	TRUE	FALSE	FALSE
GGACT	TRUE	FALSE	FALSE
HLA-A	TRUE	FALSE	FALSE
WASHC5	TRUE	FALSE	FALSE
LTA4H	TRUE	FALSE	FALSE
MYH14	TRUE	TRUE	FALSE
GCNT3	TRUE	FALSE	FALSE
KAT2A	TRUE	TRUE	FALSE
DOCK5	TRUE	FALSE	FALSE
SRXN1	TRUE	FALSE	FALSE
PRIM2	TRUE	FALSE	FALSE
SYT15	TRUE	FALSE	FALSE
RABGGTA	TRUE	FALSE	FALSE
PMPCA	TRUE	TRUE	FALSE
EVPLL	TRUE	FALSE	FALSE
EPHA4	TRUE	FALSE	FALSE
C11orf49	TRUE	FALSE	FALSE
COX8A	TRUE	TRUE	FALSE
PAPLN	TRUE	FALSE	FALSE
STK24	TRUE	FALSE	FALSE
UNC93B1	TRUE	FALSE	FALSE
TRIM52	TRUE	TRUE	FALSE
BCR	TRUE	TRUE	FALSE
BID	TRUE	FALSE	FALSE
CHEK2	TRUE	FALSE	FALSE
ACD	TRUE	TRUE	FALSE
UNC119B	TRUE	FALSE	FALSE
LAMTOR1	TRUE	FALSE	FALSE
DDX23	TRUE	FALSE	FALSE
SUDS3	TRUE	FALSE	FALSE
EDNRA	TRUE	FALSE	FALSE
NR2E1	TRUE	FALSE	FALSE
FADS3	TRUE	FALSE	FALSE
PIK3C3	TRUE	FALSE	FALSE
CPNE1	TRUE	FALSE	FALSE
BRMS1L	TRUE	FALSE	FALSE
XRCC1	TRUE	FALSE	FALSE
RPL29	TRUE	TRUE	FALSE
DNAJC11	TRUE	FALSE	FALSE
AATF	TRUE	FALSE	TRUE
ADAT2	TRUE	FALSE	FALSE
TBC1D8B	TRUE	FALSE	FALSE
NABP1	TRUE	FALSE	FALSE
FJX1	TRUE	FALSE	FALSE
MYBL2	TRUE	FALSE	FALSE
PPP1R3D	TRUE	FALSE	FALSE
CDKN3	TRUE	FALSE	FALSE
E2F1	TRUE	TRUE	FALSE
CLNS1A	TRUE	FALSE	FALSE
EXOC8	TRUE	FALSE	FALSE
GIT1	TRUE	TRUE	FALSE
TSPAN14	TRUE	FALSE	FALSE
STX16	TRUE	FALSE	FALSE
HPGD	TRUE	TRUE	FALSE
KLRG2	TRUE	FALSE	FALSE
C21orf59	TRUE	FALSE	FALSE
KIAA0586	TRUE	FALSE	FALSE
LENG9	TRUE	FALSE	FALSE
FOXN1	TRUE	FALSE	FALSE
ACAA2	TRUE	FALSE	FALSE
SLC9A7	TRUE	FALSE	FALSE
SSFA2	TRUE	FALSE	FALSE
SYT1	TRUE	FALSE	FALSE
TAF4B	TRUE	FALSE	FALSE
UPP1	TRUE	FALSE	TRUE
EDC4	TRUE	TRUE	FALSE
HNRNPA1L2	TRUE	FALSE	FALSE
TAOK3	TRUE	FALSE	FALSE
RNF114	TRUE	FALSE	FALSE
HRNR	TRUE	FALSE	FALSE
FANCL	TRUE	FALSE	FALSE
TAGLN2	TRUE	FALSE	FALSE
ANKRD65	TRUE	FALSE	FALSE
ZER1	TRUE	FALSE	FALSE
TLE1	TRUE	FALSE	FALSE
OSBPL2	TRUE	FALSE	FALSE
TMEM45B	TRUE	FALSE	FALSE
PCSK9	TRUE	FALSE	FALSE
MYBBP1A	TRUE	TRUE	FALSE
GPALPP1	TRUE	FALSE	FALSE
GUCD1	TRUE	FALSE	FALSE
KRT34	TRUE	FALSE	TRUE
NUDT19	TRUE	FALSE	FALSE
C10orf10	TRUE	FALSE	FALSE
CYP1A1	TRUE	FALSE	FALSE
WDR34	TRUE	TRUE	FALSE
SRRM1	TRUE	FALSE	FALSE
SLC25A10	TRUE	TRUE	FALSE
EHD4	TRUE	FALSE	FALSE
ALDH3B2	TRUE	FALSE	FALSE
HEATR3	TRUE	FALSE	FALSE
SLC25A5	TRUE	FALSE	FALSE
ZNF785	TRUE	TRUE	FALSE
PLPP6	TRUE	FALSE	FALSE
HNRNPF	TRUE	FALSE	FALSE
PTCHD4	TRUE	FALSE	FALSE
EPS8	TRUE	FALSE	FALSE
DNAJC7	TRUE	FALSE	FALSE
APMAP	TRUE	FALSE	FALSE
PIGU	TRUE	FALSE	FALSE
DGKA	TRUE	FALSE	FALSE
SEC14L2	TRUE	FALSE	FALSE
BCAR1	TRUE	TRUE	FALSE
CD82	TRUE	TRUE	FALSE
MRPL11	TRUE	FALSE	FALSE
GTF3C4	TRUE	FALSE	FALSE
MAPRE2	TRUE	FALSE	FALSE
FLOT2	TRUE	TRUE	FALSE
CEP72	TRUE	FALSE	FALSE
GPD1L	TRUE	FALSE	FALSE
OTUB1	TRUE	FALSE	FALSE
ALOX12B	TRUE	FALSE	FALSE
TPK1	TRUE	FALSE	FALSE
RBM14	TRUE	FALSE	FALSE
PCDHGA9	TRUE	FALSE	FALSE
MUC20	TRUE	FALSE	FALSE
MARS2	TRUE	FALSE	FALSE
FAM64A	TRUE	FALSE	FALSE
ARNTL2	TRUE	FALSE	FALSE
NFATC2IP	TRUE	FALSE	FALSE
TOR4A	TRUE	FALSE	TRUE
ZNF830	TRUE	FALSE	FALSE
GALNT10	TRUE	TRUE	FALSE
TSPAN6	TRUE	FALSE	FALSE
BBS1	TRUE	FALSE	FALSE
TMEM109	TRUE	FALSE	FALSE
SLC44A2	TRUE	FALSE	FALSE
KIAA1328	TRUE	FALSE	FALSE
TPBG	TRUE	FALSE	FALSE
RPS21	TRUE	TRUE	FALSE
ANAPC15	TRUE	FALSE	FALSE
OOEP	TRUE	FALSE	FALSE
DISP2	TRUE	TRUE	FALSE
ROR1	TRUE	FALSE	FALSE
LYPD3	TRUE	FALSE	FALSE
SPATA2	TRUE	TRUE	FALSE
TAB3	TRUE	FALSE	FALSE
FAM50B	TRUE	FALSE	FALSE
ZNF563	TRUE	FALSE	FALSE
TMEM203	TRUE	FALSE	FALSE
NUDT7	TRUE	FALSE	FALSE
NPY4R	TRUE	FALSE	FALSE
MTMR1	TRUE	FALSE	FALSE
GABRE	TRUE	FALSE	FALSE
SFXN1	TRUE	TRUE	FALSE
SPTLC2	TRUE	FALSE	FALSE
VAC14	TRUE	TRUE	FALSE
MYLIP	TRUE	FALSE	FALSE
TRAF4	TRUE	FALSE	FALSE
SPG7	TRUE	TRUE	FALSE
EPSTI1	TRUE	FALSE	FALSE
CTSS	TRUE	FALSE	FALSE
CNN2	TRUE	TRUE	FALSE
C2	TRUE	FALSE	FALSE
RFFL	TRUE	FALSE	FALSE
EML2	TRUE	FALSE	FALSE
DHX33	TRUE	FALSE	FALSE
RCBTB2	TRUE	FALSE	FALSE
DHRS12	TRUE	FALSE	FALSE
HLA-DMA	TRUE	FALSE	FALSE
LLGL1	TRUE	TRUE	FALSE
ITGA2	TRUE	FALSE	FALSE
MRPL10	TRUE	FALSE	FALSE
NLK	TRUE	TRUE	FALSE
NELFB	TRUE	TRUE	FALSE
ARHGEF7	TRUE	FALSE	FALSE
HPCAL1	TRUE	FALSE	FALSE
ZNF311	TRUE	FALSE	FALSE
CCDC146	TRUE	FALSE	FALSE
FAM181B	TRUE	FALSE	FALSE
SLC39A11	TRUE	FALSE	FALSE
LIPA	TRUE	FALSE	FALSE
MGAT2	TRUE	FALSE	FALSE
NEIL3	TRUE	FALSE	FALSE
DCAF11	TRUE	FALSE	FALSE
TMEM156	TRUE	FALSE	FALSE
LIMA1	TRUE	FALSE	TRUE
PRKG2	TRUE	FALSE	FALSE
AMN	TRUE	FALSE	FALSE
KCNAB2	TRUE	FALSE	TRUE
FIGNL1	TRUE	FALSE	FALSE
NR1H3	TRUE	FALSE	TRUE
TBL3	TRUE	TRUE	FALSE
KIAA1161	TRUE	FALSE	FALSE
ABCG1	TRUE	FALSE	FALSE
CTTN	TRUE	FALSE	FALSE
MYO9B	TRUE	FALSE	FALSE
SERPINB4	TRUE	FALSE	FALSE
NECAB3	TRUE	TRUE	FALSE
TYMSOS	TRUE	FALSE	FALSE
MKNK1	TRUE	FALSE	FALSE
TENM3	TRUE	FALSE	FALSE
MMP24	TRUE	TRUE	FALSE
ACLY	TRUE	FALSE	FALSE
HOXC12	TRUE	FALSE	FALSE
SBNO2	TRUE	TRUE	FALSE
ZBTB18	TRUE	FALSE	FALSE
TBCD	TRUE	TRUE	FALSE
KRT23	TRUE	FALSE	FALSE
PITX2	TRUE	TRUE	FALSE
POC1A	TRUE	FALSE	FALSE
PGS1	TRUE	TRUE	FALSE
IP6K3	TRUE	FALSE	FALSE
AFMID	TRUE	FALSE	FALSE
PRKDC	TRUE	FALSE	FALSE
KSR1	TRUE	FALSE	FALSE
STAU1	TRUE	FALSE	FALSE
ZNF33B	TRUE	TRUE	FALSE
C1orf74	TRUE	FALSE	FALSE
MIS18BP1	TRUE	FALSE	FALSE
SRC	TRUE	FALSE	FALSE
SMG7	TRUE	FALSE	FALSE
CSTF2	TRUE	FALSE	FALSE
POMZP3	TRUE	FALSE	FALSE
RGS12	TRUE	TRUE	FALSE
PITPNM1	TRUE	TRUE	FALSE
SNRPA1	TRUE	FALSE	FALSE
ENTPD3	TRUE	FALSE	FALSE
PDCD7	TRUE	FALSE	FALSE
GALE	TRUE	FALSE	FALSE
2-Mar	TRUE	FALSE	FALSE
YPEL3	TRUE	TRUE	FALSE
IGSF9	TRUE	TRUE	FALSE
SESN1	TRUE	FALSE	FALSE
