gene_id	A2780_down	UWB_BRCAdef_down	PEO1_down
RGS16	TRUE	TRUE	FALSE
CTXN1	TRUE	FALSE	FALSE
RFNG	TRUE	FALSE	FALSE
TET2	TRUE	FALSE	FALSE
NFYB	TRUE	TRUE	FALSE
SCAP	TRUE	FALSE	FALSE
IMPA1	TRUE	FALSE	FALSE
RNF19A	TRUE	FALSE	FALSE
PRKD1	TRUE	TRUE	FALSE
PIP5KL1	TRUE	FALSE	FALSE
PXK	TRUE	TRUE	FALSE
ARMT1	TRUE	FALSE	FALSE
FBXO2	TRUE	FALSE	FALSE
XKR9	TRUE	FALSE	FALSE
ELL	TRUE	FALSE	FALSE
TBCB	TRUE	FALSE	TRUE
ISCA1	TRUE	FALSE	FALSE
GPR161	TRUE	FALSE	FALSE
AMT	TRUE	FALSE	FALSE
NUCB2	TRUE	FALSE	FALSE
FDX1L	TRUE	FALSE	FALSE
GLCCI1	TRUE	TRUE	FALSE
COX6C	TRUE	FALSE	FALSE
ARL16	TRUE	FALSE	FALSE
AGAP4	TRUE	FALSE	FALSE
ZNF597	TRUE	FALSE	FALSE
CEP63	TRUE	FALSE	FALSE
NKX2-8	TRUE	FALSE	FALSE
ARL13B	TRUE	FALSE	FALSE
SCYL3	TRUE	FALSE	FALSE
GOLGA8J	TRUE	FALSE	FALSE
ZNF749	TRUE	FALSE	FALSE
PRPF18	TRUE	TRUE	FALSE
NICN1	TRUE	FALSE	FALSE
NPHP3	TRUE	FALSE	FALSE
ZCCHC10	TRUE	FALSE	FALSE
USP3	TRUE	FALSE	FALSE
LMTK3	TRUE	FALSE	FALSE
STAC3	TRUE	FALSE	FALSE
DNAJC16	TRUE	FALSE	FALSE
ATXN7L1	TRUE	FALSE	FALSE
XPA	TRUE	FALSE	FALSE
ZNF362	TRUE	FALSE	FALSE
RIOK2	TRUE	FALSE	FALSE
CYHR1	TRUE	FALSE	FALSE
PMP22	TRUE	TRUE	FALSE
ZNF461	TRUE	FALSE	FALSE
DNASE1L2	TRUE	FALSE	FALSE
LRRC23	TRUE	FALSE	TRUE
RNF7	TRUE	FALSE	FALSE
KDM4B	TRUE	FALSE	FALSE
CHAC2	TRUE	FALSE	FALSE
ORMDL1	TRUE	FALSE	FALSE
MICA	TRUE	FALSE	FALSE
KDM5C	TRUE	FALSE	FALSE
MSL2	TRUE	FALSE	FALSE
TMCC1	TRUE	FALSE	FALSE
PAK2	TRUE	FALSE	FALSE
YKT6	TRUE	FALSE	FALSE
GPR137	TRUE	FALSE	FALSE
CDK20	TRUE	FALSE	FALSE
EDEM3	TRUE	TRUE	FALSE
CRTC1	TRUE	FALSE	FALSE
NCK1	TRUE	FALSE	FALSE
C14orf2	TRUE	FALSE	FALSE
IPO13	TRUE	FALSE	FALSE
NTN1	TRUE	FALSE	TRUE
ZNF846	TRUE	FALSE	FALSE
DOK3	TRUE	FALSE	FALSE
EOMES	TRUE	FALSE	FALSE
MED13	TRUE	FALSE	FALSE
ST6GALNAC4	TRUE	FALSE	FALSE
FAR2	TRUE	TRUE	TRUE
NUCKS1	TRUE	TRUE	FALSE
FAAP20	TRUE	FALSE	FALSE
LBX1	TRUE	FALSE	FALSE
SEMA4F	TRUE	FALSE	FALSE
CNIH3	TRUE	TRUE	FALSE
IFI30	TRUE	TRUE	FALSE
ZC3H7B	TRUE	FALSE	FALSE
PHF3	TRUE	FALSE	FALSE
COQ10B	TRUE	FALSE	FALSE
TMSB15B	TRUE	FALSE	FALSE
ZC3HC1	TRUE	FALSE	FALSE
ZNF74	TRUE	FALSE	FALSE
KCTD15	TRUE	FALSE	FALSE
GFPT1	TRUE	TRUE	FALSE
MKLN1	TRUE	FALSE	FALSE
ADPRM	TRUE	FALSE	FALSE
ZNF606	TRUE	FALSE	FALSE
BDH2	TRUE	FALSE	FALSE
ETV3	TRUE	FALSE	FALSE
HLA-C	TRUE	FALSE	FALSE
GOLGA8A	TRUE	FALSE	FALSE
ATAD1	TRUE	FALSE	FALSE
SPATA6L	TRUE	TRUE	FALSE
C19orf45	TRUE	FALSE	FALSE
OR1F1	TRUE	FALSE	FALSE
MT1B	TRUE	FALSE	FALSE
C9orf43	TRUE	FALSE	FALSE
ZUFSP	TRUE	FALSE	FALSE
FNTA	TRUE	FALSE	FALSE
ASB5	TRUE	FALSE	FALSE
SCAMP4	TRUE	FALSE	FALSE
DEAF1	TRUE	FALSE	FALSE
ECI1	TRUE	FALSE	FALSE
SLC4A2	TRUE	FALSE	FALSE
CRMP1	TRUE	FALSE	FALSE
ERCC4	TRUE	FALSE	FALSE
LONP1	TRUE	FALSE	FALSE
GPX4	TRUE	FALSE	FALSE
GRIK2	TRUE	FALSE	FALSE
CCR1	TRUE	FALSE	FALSE
DNAJC12	TRUE	FALSE	FALSE
STRN4	TRUE	FALSE	FALSE
S1PR2	TRUE	FALSE	FALSE
MPC1	TRUE	FALSE	FALSE
ZNF764	TRUE	FALSE	FALSE
PLA2G4A	TRUE	TRUE	FALSE
ECT2	TRUE	TRUE	TRUE
CACNG6	TRUE	TRUE	FALSE
ADAP2	TRUE	FALSE	FALSE
STRBP	TRUE	FALSE	FALSE
ALCAM	TRUE	FALSE	FALSE
RIPK1	TRUE	FALSE	FALSE
SLC35E4	TRUE	FALSE	FALSE
GOLGA8B	TRUE	FALSE	FALSE
COPS5	TRUE	FALSE	FALSE
C6orf48	TRUE	FALSE	FALSE
NEIL1	TRUE	FALSE	FALSE
SYNC	TRUE	FALSE	FALSE
ZNF354A	TRUE	FALSE	FALSE
ANKRD46	TRUE	TRUE	FALSE
MEX3D	TRUE	FALSE	FALSE
APOO	TRUE	FALSE	FALSE
DMXL1	TRUE	FALSE	FALSE
REEP3	TRUE	FALSE	FALSE
SP9	TRUE	FALSE	FALSE
ABI2	TRUE	FALSE	FALSE
FCHSD1	TRUE	FALSE	FALSE
ATMIN	TRUE	FALSE	FALSE
C6orf226	TRUE	FALSE	FALSE
PNRC1	TRUE	FALSE	FALSE
ELAC1	TRUE	FALSE	FALSE
KMT2E	TRUE	FALSE	FALSE
METTL25	TRUE	FALSE	FALSE
LAG3	TRUE	FALSE	FALSE
TMEM121	TRUE	FALSE	FALSE
ZSWIM8	TRUE	FALSE	FALSE
FAM45A	TRUE	FALSE	FALSE
ZNF444	TRUE	FALSE	FALSE
DHRS11	TRUE	FALSE	FALSE
ZNHIT6	TRUE	TRUE	FALSE
CFAP221	TRUE	FALSE	FALSE
AASDHPPT	TRUE	FALSE	FALSE
METTL21A	TRUE	FALSE	FALSE
SSX2IP	TRUE	TRUE	FALSE
IFT81	TRUE	FALSE	FALSE
CHORDC1	TRUE	TRUE	FALSE
ZNF713	TRUE	FALSE	FALSE
PIK3C2A	TRUE	FALSE	FALSE
RNF11	TRUE	FALSE	FALSE
FAM175A	TRUE	FALSE	FALSE
PPFIA3	TRUE	FALSE	FALSE
TMEM110	TRUE	FALSE	FALSE
RSPH3	TRUE	FALSE	FALSE
TBC1D10C	TRUE	FALSE	FALSE
BBS5	TRUE	FALSE	FALSE
FAM200A	TRUE	FALSE	FALSE
ZNF580	TRUE	FALSE	FALSE
HAGH	TRUE	FALSE	FALSE
JPH2	TRUE	FALSE	FALSE
FTCD	TRUE	FALSE	FALSE
GSTM2	TRUE	FALSE	FALSE
ZNF281	TRUE	FALSE	FALSE
RPP30	TRUE	FALSE	FALSE
HIST1H3E	TRUE	FALSE	FALSE
MOB1A	TRUE	FALSE	FALSE
GTPBP10	TRUE	FALSE	FALSE
ATP6V1D	TRUE	FALSE	FALSE
TARS	TRUE	FALSE	FALSE
GPR143	TRUE	FALSE	FALSE
UQCRB	TRUE	FALSE	FALSE
KCTD13	TRUE	FALSE	FALSE
TBC1D32	TRUE	FALSE	FALSE
TMEM167A	TRUE	FALSE	FALSE
C11orf54	TRUE	FALSE	FALSE
AGTPBP1	TRUE	FALSE	FALSE
EVA1B	TRUE	FALSE	FALSE
LIN7C	TRUE	FALSE	FALSE
C18orf65	TRUE	FALSE	FALSE
SPNS1	TRUE	FALSE	FALSE
ZNF766	TRUE	FALSE	FALSE
SETD3	TRUE	FALSE	FALSE
BRICD5	TRUE	FALSE	FALSE
MRPL42	TRUE	TRUE	FALSE
CHCHD10	TRUE	FALSE	FALSE
KHDRBS3	TRUE	FALSE	TRUE
SIRT4	TRUE	FALSE	FALSE
FAM69A	TRUE	FALSE	FALSE
CLCF1	TRUE	TRUE	FALSE
ATF1	TRUE	TRUE	FALSE
C7orf26	TRUE	FALSE	FALSE
LPXN	TRUE	FALSE	FALSE
PGF	TRUE	FALSE	FALSE
CCNT1	TRUE	TRUE	FALSE
TRAK2	TRUE	FALSE	FALSE
ZNF14	TRUE	FALSE	FALSE
RAD21L1	TRUE	FALSE	FALSE
HELB	TRUE	FALSE	FALSE
ZFAND2A	TRUE	FALSE	FALSE
TUBB2A	TRUE	FALSE	FALSE
KPNA4	TRUE	FALSE	FALSE
UBA3	TRUE	FALSE	FALSE
UBE2G1	TRUE	FALSE	FALSE
CTSW	TRUE	FALSE	FALSE
FOXJ3	TRUE	FALSE	FALSE
YIPF1	TRUE	FALSE	FALSE
ZNF222	TRUE	FALSE	FALSE
TWSG1	TRUE	TRUE	TRUE
CGB7	TRUE	FALSE	FALSE
RANGRF	TRUE	FALSE	FALSE
ZNF575	TRUE	FALSE	FALSE
SPATA6	TRUE	FALSE	FALSE
KIF18A	TRUE	FALSE	FALSE
LOC100996693	TRUE	FALSE	FALSE
SAXO2	TRUE	FALSE	FALSE
CRYZL1	TRUE	FALSE	FALSE
GTF3A	TRUE	FALSE	FALSE
ZMYM4	TRUE	FALSE	FALSE
GTF2H2C	TRUE	FALSE	FALSE
LOC728485	TRUE	FALSE	FALSE
DIAPH2	TRUE	TRUE	FALSE
ATAD2B	TRUE	TRUE	FALSE
TAS2R19	TRUE	FALSE	FALSE
FAM220A	TRUE	FALSE	FALSE
HSF2	TRUE	FALSE	FALSE
SERPING1	TRUE	TRUE	FALSE
KHNYN	TRUE	TRUE	FALSE
WNT2B	TRUE	TRUE	FALSE
INSL3	TRUE	FALSE	FALSE
FOXO6	TRUE	FALSE	FALSE
CPNE5	TRUE	FALSE	FALSE
CLEC4A	TRUE	FALSE	FALSE
LST1	TRUE	FALSE	FALSE
FAHD2A	TRUE	FALSE	FALSE
CPSF2	TRUE	TRUE	FALSE
ZKSCAN8	TRUE	FALSE	FALSE
GLMN	TRUE	TRUE	FALSE
CCDC121	TRUE	FALSE	FALSE
NRAS	TRUE	FALSE	FALSE
PNCK	TRUE	FALSE	FALSE
OAF	TRUE	FALSE	FALSE
AOC2	TRUE	FALSE	FALSE
ZFP2	TRUE	FALSE	FALSE
NPW	TRUE	FALSE	FALSE
TMEM56	TRUE	FALSE	FALSE
ZNF775	TRUE	FALSE	FALSE
C9orf40	TRUE	TRUE	FALSE
PARP16	TRUE	FALSE	FALSE
VMAC	TRUE	FALSE	FALSE
STAM2	TRUE	FALSE	FALSE
SRP72	TRUE	FALSE	FALSE
ETHE1	TRUE	FALSE	FALSE
ART5	TRUE	FALSE	FALSE
MYPOP	TRUE	FALSE	FALSE
TNF	TRUE	TRUE	FALSE
RCOR3	TRUE	TRUE	FALSE
RAP1GDS1	TRUE	FALSE	FALSE
APPL1	TRUE	FALSE	FALSE
HECTD2	TRUE	FALSE	FALSE
TMEM190	TRUE	FALSE	FALSE
INCA1	TRUE	FALSE	FALSE
HSD17B10	TRUE	FALSE	FALSE
CHMP4C	TRUE	FALSE	FALSE
IFI27L2	TRUE	FALSE	FALSE
METTL15	TRUE	FALSE	FALSE
SLC35A3	TRUE	TRUE	FALSE
AK6	TRUE	FALSE	FALSE
ZBED6	TRUE	TRUE	FALSE
HINT1	TRUE	FALSE	FALSE
DGCR6	TRUE	FALSE	FALSE
EEPD1	TRUE	FALSE	FALSE
F10	TRUE	FALSE	FALSE
ZSCAN21	TRUE	FALSE	FALSE
PPP1R1A	TRUE	FALSE	FALSE
COX6B2	TRUE	FALSE	FALSE
TAF3	TRUE	TRUE	FALSE
ZNF879	TRUE	FALSE	FALSE
MAP6D1	TRUE	FALSE	FALSE
PTBP3	TRUE	FALSE	FALSE
ARHGEF25	TRUE	FALSE	FALSE
TAL2	TRUE	FALSE	FALSE
TLR6	TRUE	TRUE	FALSE
PHC3	TRUE	FALSE	FALSE
DOK1	TRUE	FALSE	FALSE
RFTN1	TRUE	FALSE	FALSE
RFPL2	TRUE	FALSE	FALSE
ZNF746	TRUE	FALSE	FALSE
KCNRG	TRUE	FALSE	FALSE
ST7	TRUE	FALSE	FALSE
ZNF613	TRUE	FALSE	FALSE
WAS	TRUE	FALSE	FALSE
MYNN	TRUE	FALSE	FALSE
TRMT1	TRUE	FALSE	FALSE
DCP1A	TRUE	FALSE	FALSE
FGD6	TRUE	TRUE	FALSE
UBE2M	TRUE	FALSE	TRUE
SLC39A3	TRUE	FALSE	FALSE
LRIF1	TRUE	TRUE	FALSE
UTP15	TRUE	FALSE	FALSE
RPS19BP1	TRUE	FALSE	FALSE
EAF2	TRUE	FALSE	FALSE
ZNF566	TRUE	FALSE	FALSE
TYRO3	TRUE	FALSE	FALSE
GABRD	TRUE	FALSE	FALSE
PGBD4	TRUE	FALSE	FALSE
PHTF1	TRUE	TRUE	FALSE
RPL9	TRUE	FALSE	FALSE
CALCOCO2	TRUE	FALSE	FALSE
ARL8A	TRUE	FALSE	FALSE
SCAPER	TRUE	FALSE	FALSE
CAMK2N2	TRUE	FALSE	FALSE
GNB3	TRUE	FALSE	TRUE
IKBKE	TRUE	FALSE	FALSE
AK3	TRUE	TRUE	FALSE
TMEM207	TRUE	FALSE	FALSE
ZMAT5	TRUE	FALSE	FALSE
SMPD2	TRUE	FALSE	FALSE
FAM166B	TRUE	FALSE	FALSE
MALSU1	TRUE	FALSE	FALSE
FAM204A	TRUE	FALSE	FALSE
EIF2AK3	TRUE	TRUE	FALSE
RND1	TRUE	FALSE	FALSE
WDR81	TRUE	FALSE	FALSE
VTA1	TRUE	FALSE	FALSE
STK32C	TRUE	FALSE	FALSE
OLA1	TRUE	FALSE	FALSE
EN1	TRUE	FALSE	FALSE
PPT2	TRUE	FALSE	FALSE
MXI1	TRUE	FALSE	TRUE
KYAT3	TRUE	TRUE	FALSE
C19orf60	TRUE	FALSE	FALSE
STAG2	TRUE	TRUE	FALSE
PPP6R1	TRUE	FALSE	FALSE
HCFC1R1	TRUE	FALSE	TRUE
TRMT10A	TRUE	FALSE	FALSE
SLC16A8	TRUE	FALSE	FALSE
EVC	TRUE	FALSE	FALSE
RABGAP1L	TRUE	TRUE	FALSE
ZFYVE16	TRUE	FALSE	FALSE
RCOR1	TRUE	TRUE	FALSE
DLD	TRUE	FALSE	FALSE
TMED5	TRUE	TRUE	FALSE
OR2W3	TRUE	FALSE	FALSE
HDHD3	TRUE	FALSE	FALSE
C17orf62	TRUE	FALSE	FALSE
IFT46	TRUE	TRUE	FALSE
C17orf58	TRUE	FALSE	FALSE
SGCB	TRUE	TRUE	FALSE
RAB3A	TRUE	FALSE	FALSE
SMO	TRUE	FALSE	TRUE
NOP58	TRUE	FALSE	FALSE
IFNAR2	TRUE	FALSE	FALSE
PLCXD1	TRUE	FALSE	FALSE
STT3B	TRUE	FALSE	TRUE
AMH	TRUE	FALSE	FALSE
LURAP1L	TRUE	TRUE	FALSE
CSPG5	TRUE	FALSE	FALSE
LZTS2	TRUE	FALSE	FALSE
SUPT5H	TRUE	FALSE	FALSE
ZNF579	TRUE	FALSE	FALSE
BAG6	TRUE	FALSE	FALSE
ZNF700	TRUE	FALSE	FALSE
ZCCHC9	TRUE	FALSE	FALSE
DIO1	TRUE	FALSE	FALSE
GAL3ST2	TRUE	FALSE	FALSE
LMO2	TRUE	FALSE	FALSE
TERF1	TRUE	FALSE	FALSE
DESI2	TRUE	TRUE	FALSE
C2orf42	TRUE	FALSE	FALSE
FAM179A	TRUE	FALSE	FALSE
FICD	TRUE	FALSE	FALSE
YTHDF3	TRUE	FALSE	FALSE
C2orf82	TRUE	FALSE	FALSE
EIF3J	TRUE	FALSE	FALSE
NSA2	TRUE	FALSE	FALSE
NDUFA1	TRUE	FALSE	FALSE
PKD1L2	TRUE	FALSE	FALSE
TMEM168	TRUE	FALSE	FALSE
PAPOLG	TRUE	FALSE	FALSE
STYX	TRUE	FALSE	FALSE
TAS2R5	TRUE	FALSE	FALSE
PSENEN	TRUE	FALSE	FALSE
GPR160	TRUE	FALSE	TRUE
SGSM2	TRUE	FALSE	FALSE
ARL8B	TRUE	FALSE	FALSE
DPYD	TRUE	FALSE	FALSE
SMCHD1	TRUE	FALSE	FALSE
UACA	TRUE	FALSE	FALSE
TTC27	TRUE	FALSE	FALSE
ZC3H14	TRUE	FALSE	FALSE
ATP6V1C1	TRUE	FALSE	FALSE
VARS	TRUE	FALSE	FALSE
GTF2H2	TRUE	FALSE	FALSE
WFS1	TRUE	FALSE	TRUE
ZCCHC11	TRUE	FALSE	FALSE
NDUFB1	TRUE	FALSE	FALSE
ORC2	TRUE	FALSE	FALSE
NHLRC2	TRUE	FALSE	FALSE
BLVRB	TRUE	FALSE	FALSE
CYTH1	TRUE	FALSE	FALSE
HOOK3	TRUE	FALSE	FALSE
PCGF2	TRUE	FALSE	FALSE
HINFP	TRUE	FALSE	FALSE
NT5M	TRUE	FALSE	FALSE
SLC35C1	TRUE	FALSE	FALSE
UBE2Q2L	TRUE	FALSE	FALSE
LRP5L	TRUE	FALSE	FALSE
ZNF616	TRUE	FALSE	FALSE
DCDC2B	TRUE	FALSE	FALSE
BBS7	TRUE	FALSE	FALSE
RNASEK	TRUE	FALSE	FALSE
CTTNBP2NL	TRUE	FALSE	FALSE
DMC1	TRUE	TRUE	FALSE
NOC4L	TRUE	FALSE	FALSE
SEC62	TRUE	FALSE	FALSE
NEK1	TRUE	FALSE	FALSE
PMVK	TRUE	FALSE	FALSE
AAED1	TRUE	FALSE	FALSE
SKAP1	TRUE	TRUE	FALSE
FLOT1	TRUE	FALSE	TRUE
LVRN	TRUE	FALSE	FALSE
PIM1	TRUE	FALSE	FALSE
CYP2E1	TRUE	FALSE	FALSE
TBCA	TRUE	FALSE	FALSE
DUSP19	TRUE	FALSE	FALSE
KRTCAP3	TRUE	TRUE	TRUE
ITM2C	TRUE	FALSE	TRUE
SIX5	TRUE	FALSE	FALSE
LRRC75B	TRUE	FALSE	FALSE
ZNF709	TRUE	FALSE	FALSE
HES4	TRUE	FALSE	FALSE
UBE2W	TRUE	FALSE	FALSE
MSMP	TRUE	FALSE	FALSE
LRRC37B	TRUE	FALSE	FALSE
NSMAF	TRUE	FALSE	FALSE
JAK2	TRUE	TRUE	FALSE
PRSS27	TRUE	FALSE	FALSE
RHBDD3	TRUE	FALSE	FALSE
TOR2A	TRUE	FALSE	FALSE
KLC2	TRUE	FALSE	FALSE
SFT2D2	TRUE	FALSE	FALSE
RAD52	TRUE	TRUE	FALSE
KLHL25	TRUE	FALSE	FALSE
PPID	TRUE	FALSE	FALSE
BBS10	TRUE	FALSE	FALSE
SCAF11	TRUE	TRUE	FALSE
CATSPER3	TRUE	FALSE	FALSE
POC5	TRUE	FALSE	FALSE
SH2B2	TRUE	FALSE	FALSE
HPF1	TRUE	FALSE	FALSE
RBBP8	TRUE	TRUE	FALSE
USP13	TRUE	TRUE	FALSE
CDK17	TRUE	FALSE	FALSE
TMEM191C	TRUE	FALSE	FALSE
FAM132A	TRUE	FALSE	FALSE
LRP3	TRUE	FALSE	TRUE
DVL2	TRUE	FALSE	FALSE
NR2C1	TRUE	FALSE	FALSE
TMEM133	TRUE	FALSE	FALSE
KLRC3	TRUE	FALSE	FALSE
SLC10A5	TRUE	FALSE	FALSE
NECAB2	TRUE	FALSE	FALSE
DOCK11	TRUE	FALSE	FALSE
ZBTB37	TRUE	FALSE	FALSE
ZBTB1	TRUE	FALSE	FALSE
ATL2	TRUE	FALSE	TRUE
KLK15	TRUE	FALSE	FALSE
RASSF9	TRUE	TRUE	FALSE
RNF208	TRUE	FALSE	FALSE
PNPLA8	TRUE	FALSE	FALSE
CHIC1	TRUE	TRUE	FALSE
CEP112	TRUE	FALSE	FALSE
HLA-DMB	TRUE	FALSE	FALSE
LYSMD3	TRUE	FALSE	FALSE
YIPF6	TRUE	TRUE	FALSE
NFAT5	TRUE	FALSE	FALSE
ZMPSTE24	TRUE	FALSE	TRUE
ERP44	TRUE	FALSE	FALSE
BTG3	TRUE	FALSE	FALSE
ZNF571	TRUE	FALSE	FALSE
DNAJB9	TRUE	FALSE	FALSE
CCNH	TRUE	FALSE	TRUE
SEC11C	TRUE	FALSE	TRUE
LDLRAD3	TRUE	FALSE	FALSE
MORN3	TRUE	FALSE	FALSE
TBC1D15	TRUE	FALSE	FALSE
APC	TRUE	FALSE	FALSE
CNOT4	TRUE	FALSE	FALSE
ZNF280C	TRUE	TRUE	FALSE
BCL3	TRUE	FALSE	FALSE
HPDL	TRUE	FALSE	TRUE
PPP4R2	TRUE	FALSE	FALSE
FAM169A	TRUE	FALSE	FALSE
CLN3	TRUE	FALSE	TRUE
TLK1	TRUE	FALSE	FALSE
NME7	TRUE	FALSE	FALSE
PATL2	TRUE	FALSE	FALSE
TTLL3	TRUE	FALSE	FALSE
SCT	TRUE	FALSE	FALSE
ANKRD16	TRUE	FALSE	FALSE
RPP40	TRUE	FALSE	FALSE
TPSG1	TRUE	FALSE	FALSE
CABP1	TRUE	FALSE	FALSE
POLR3K	TRUE	FALSE	FALSE
ECE1	TRUE	FALSE	FALSE
TSTD3	TRUE	FALSE	FALSE
CCDC150	TRUE	FALSE	FALSE
FNBP1L	TRUE	FALSE	FALSE
MRPL24	TRUE	FALSE	FALSE
SMPDL3A	TRUE	FALSE	TRUE
USP25	TRUE	FALSE	FALSE
RNF187	TRUE	FALSE	FALSE
TSACC	TRUE	FALSE	FALSE
SUPT3H	TRUE	FALSE	FALSE
KIAA1586	TRUE	FALSE	FALSE
ERFE	TRUE	FALSE	FALSE
POMT1	TRUE	FALSE	FALSE
ABCB6	TRUE	FALSE	FALSE
GPR153	TRUE	FALSE	FALSE
MED14	TRUE	FALSE	FALSE
TMEM132A	TRUE	FALSE	FALSE
DDX21	TRUE	TRUE	FALSE
GPR157	TRUE	FALSE	FALSE
CBARP	TRUE	FALSE	FALSE
SEC61G	TRUE	FALSE	FALSE
STXBP3	TRUE	TRUE	FALSE
FOXD1	TRUE	FALSE	FALSE
CCDC66	TRUE	FALSE	FALSE
TRIM33	TRUE	FALSE	FALSE
CMC1	TRUE	FALSE	FALSE
ESCO1	TRUE	FALSE	FALSE
MAFK	TRUE	FALSE	FALSE
MIER1	TRUE	FALSE	FALSE
PLEKHA3	TRUE	FALSE	FALSE
FNBP4	TRUE	TRUE	FALSE
FBRS	TRUE	FALSE	FALSE
TSSK3	TRUE	FALSE	FALSE
HIST1H3D	TRUE	FALSE	FALSE
ZBTB21	TRUE	FALSE	FALSE
FAM58A	TRUE	FALSE	FALSE
QSER1	TRUE	FALSE	FALSE
PDCD6IP	TRUE	FALSE	FALSE
10-Sep	TRUE	FALSE	FALSE
CCDC192	TRUE	FALSE	FALSE
LEPROTL1	TRUE	FALSE	FALSE
ZNF419	TRUE	TRUE	FALSE
SGK2	TRUE	FALSE	FALSE
C1orf27	TRUE	FALSE	FALSE
MISP3	TRUE	FALSE	FALSE
DHDH	TRUE	FALSE	FALSE
TMEM55B	TRUE	FALSE	FALSE
ZBTB41	TRUE	TRUE	FALSE
CIRBP	TRUE	FALSE	FALSE
FOXD2	TRUE	FALSE	FALSE
PLPPR2	TRUE	FALSE	FALSE
EIF4EBP3	TRUE	FALSE	FALSE
ATG10	TRUE	FALSE	FALSE
MIA2	TRUE	TRUE	FALSE
ASH1L	TRUE	FALSE	FALSE
SLC8B1	TRUE	TRUE	FALSE
C8orf58	TRUE	FALSE	FALSE
C4orf48	TRUE	FALSE	TRUE
FIZ1	TRUE	FALSE	FALSE
UPF2	TRUE	FALSE	FALSE
ETV4	TRUE	FALSE	FALSE
TMEM209	TRUE	FALSE	FALSE
RNF13	TRUE	FALSE	FALSE
EGLN2	TRUE	FALSE	FALSE
ZNF577	TRUE	FALSE	FALSE
N4BP2	TRUE	FALSE	FALSE
NR1I3	TRUE	FALSE	FALSE
HSPA4L	TRUE	TRUE	FALSE
YY2	TRUE	FALSE	FALSE
CRELD1	TRUE	FALSE	FALSE
CBX2	TRUE	FALSE	FALSE
DYNLT3	TRUE	FALSE	FALSE
WDR35	TRUE	FALSE	FALSE
MCTS1	TRUE	FALSE	FALSE
ARRDC3	TRUE	FALSE	TRUE
UHRF1BP1L	TRUE	FALSE	FALSE
MYL7	TRUE	FALSE	FALSE
MDP1	TRUE	FALSE	FALSE
DNAJC13	TRUE	FALSE	FALSE
MAZ	TRUE	FALSE	TRUE
DPM3	TRUE	FALSE	FALSE
LARP4	TRUE	TRUE	FALSE
HSPB3	TRUE	FALSE	FALSE
FOXP4	TRUE	FALSE	FALSE
PJA2	TRUE	FALSE	FALSE
ELK1	TRUE	FALSE	FALSE
VTN	TRUE	FALSE	FALSE
WASHC4	TRUE	TRUE	FALSE
ALG13	TRUE	TRUE	FALSE
MMD	TRUE	FALSE	FALSE
RELL1	TRUE	FALSE	FALSE
EME2	TRUE	FALSE	FALSE
RFXANK	TRUE	FALSE	FALSE
SLC39A7	TRUE	FALSE	FALSE
FBXO24	TRUE	FALSE	FALSE
POLR2K	TRUE	FALSE	FALSE
AP5Z1	TRUE	FALSE	FALSE
TIMM44	TRUE	FALSE	FALSE
PLS1	TRUE	FALSE	FALSE
SH3BGRL2	TRUE	FALSE	FALSE
FAM213B	TRUE	FALSE	FALSE
AAMDC	TRUE	FALSE	FALSE
MARK4	TRUE	FALSE	FALSE
TMEM210	TRUE	FALSE	FALSE
UBE2A	TRUE	FALSE	FALSE
ACADS	TRUE	FALSE	FALSE
ZNF451	TRUE	FALSE	FALSE
TAS2R43	TRUE	FALSE	FALSE
C5orf34	TRUE	FALSE	FALSE
MRPL34	TRUE	FALSE	FALSE
PPP2R3A	TRUE	FALSE	FALSE
MRPS12	TRUE	FALSE	FALSE
GMFB	TRUE	FALSE	FALSE
KCNK13	TRUE	FALSE	FALSE
EPB41L5	TRUE	FALSE	FALSE
UBE2Q2	TRUE	FALSE	FALSE
CCZ1	TRUE	FALSE	FALSE
AES	TRUE	FALSE	FALSE
TRAPPC2	TRUE	FALSE	FALSE
C1GALT1	TRUE	FALSE	FALSE
ICK	TRUE	FALSE	FALSE
AP3M1	TRUE	FALSE	FALSE
DCUN1D1	TRUE	FALSE	FALSE
ZNF8	TRUE	FALSE	FALSE
NCKAP1	TRUE	FALSE	FALSE
CCDC181	TRUE	FALSE	FALSE
ZFP37	TRUE	FALSE	FALSE
SYTL2	TRUE	TRUE	FALSE
OCIAD1	TRUE	TRUE	FALSE
MAFF	TRUE	FALSE	FALSE
SLC38A9	TRUE	FALSE	FALSE
MED26	TRUE	FALSE	FALSE
NKIRAS1	TRUE	FALSE	FALSE
SNRPB2	TRUE	TRUE	FALSE
ZNF510	TRUE	FALSE	FALSE
CHD1	TRUE	FALSE	FALSE
VSTM1	TRUE	TRUE	FALSE
ARHGAP12	TRUE	FALSE	FALSE
SLC6A8	TRUE	FALSE	FALSE
TBL1XR1	TRUE	TRUE	FALSE
CRIP1	TRUE	FALSE	TRUE
NAGK	TRUE	FALSE	FALSE
VASP	TRUE	FALSE	FALSE
PITX3	TRUE	FALSE	FALSE
CUL4B	TRUE	FALSE	FALSE
ZNF438	TRUE	TRUE	FALSE
FLCN	TRUE	FALSE	FALSE
DZIP3	TRUE	FALSE	FALSE
RPAP2	TRUE	TRUE	FALSE
C12orf57	TRUE	FALSE	TRUE
POLR3F	TRUE	FALSE	FALSE
APOOL	TRUE	TRUE	FALSE
