pathway	pval	padj	log2err	ES	NES	size	leadingEdge	collection
REACTOME_FORMATION_OF_THE_EMBRYONIC_STEM_CELL_BAF_ESBAF_COMPLEX	0.7843551797040169	1	0.05947602869573201	-0.2954377748691738	-0.7819240228115565	19		REACTOME
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	0.9765342960288809	1	0.042077210988939	0.1930829228621637	0.7796156258326735	272		REACTOME
REACTOME_RAF_ACTIVATION	0.8014981273408239	1	0.052805004567128964	0.2626443265922158	0.7796023456214022	33		REACTOME
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION	0.7787418655097614	1	0.06103637283091772	-0.30746100312206726	-0.7793738508214718	16		REACTOME
REACTOME_TCR_SIGNALING	0.8881278538812786	1	0.057246113520288446	-0.21494882540919275	-0.7770438492910104	86		REACTOME
REACTOME_CHOLESTEROL_BIOSYNTHESIS	0.7916666666666666	1	0.05389790253573186	0.27422333504580926	0.7766028257706267	27		REACTOME
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0.7861635220125787	1	0.05896944666909967	-0.28892808303029727	-0.7760326482006961	20		REACTOME
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	0.7835051546391752	1	0.058345277674361214	-0.27914803936880317	-0.7757211542303998	23		REACTOME
REACTOME_DAG_AND_IP3_SIGNALING	0.826271186440678	1	0.05712585100181134	-0.24835118149607785	-0.7733580258300115	38		REACTOME
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	0.9202898550724637	1	0.04495430676400623	0.20853773856473473	0.7719033096408094	125		REACTOME
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	0.799163179916318	1	0.05809835768732064	-0.2653537638476621	-0.7711473145747695	29		REACTOME
REACTOME_REGULATED_NECROSIS	0.8615664845173042	1	0.048214971002556443	0.23970519209390323	0.7706453359976739	55		REACTOME
REACTOME_FORMATION_OF_THE_CANONICAL_BAF_CBAF_COMPLEX	0.780114722753346	1	0.05502111171631165	0.2965635505797155	0.7695618759945616	18		REACTOME
REACTOME_SELECTIVE_AUTOPHAGY	0.9068181818181819	1	0.05605958750323349	-0.21548365620157506	-0.7691005403476504	81		REACTOME
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	0.7920604914933838	1	0.053787280776029955	0.2927959793446908	0.7689639527283326	19		REACTOME
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	0.820040899795501	1	0.05582647177874898	-0.2708562037744067	-0.7687465618955664	25		REACTOME
REACTOME_IRS_MEDIATED_SIGNALLING	0.8382978723404255	1	0.056648418361399534	-0.24838300038353056	-0.7676699750492835	37		REACTOME
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.8232848232848233	1	0.056411838821759604	-0.2592103387536282	-0.7669199417676286	31		REACTOME
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.8174904942965779	1	0.05258989506236158	0.2647189938143554	0.7662313901164192	30		REACTOME
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.9803921568627451	1	0.041320950607482164	0.18780034126640585	0.7661866832512285	291		REACTOME
REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES	0.9154411764705882	1	0.04586203431179851	0.21262770593249686	0.7658166874060299	105		REACTOME
REACTOME_PROTEIN_HYDROXYLATION	0.7958412098298677	1	0.05356693847709506	0.29120750863031425	0.7647921853357134	19		REACTOME
REACTOME_PROTEIN_METHYLATION	0.7676579925650557	1	0.054455595394037055	0.2968115064712654	0.7646144115097127	17		REACTOME
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	0.8079847908745247	1	0.05312980547054692	0.2860401974688591	0.7635482114610396	21		REACTOME
REACTOME_SIGNALING_BY_FGFR2	0.8838475499092558	1	0.04688198568783333	0.23167254746462532	0.7614026321396397	62		REACTOME
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.8781512605042017	1	0.05389790253573186	-0.2297915736046291	-0.7607360806531704	50		REACTOME
REACTOME_DUAL_INCISION_IN_TC_NER	0.8848920863309353	1	0.04641549568438488	0.22966856175794115	0.7602803475740046	63		REACTOME
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.8103448275862069	1	0.05884381695958071	-0.29507840647118144	-0.759865395789362	17		REACTOME
REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII	0.7952586206896551	1	0.05973179763644106	-0.3022951380332995	-0.7596454557601875	15		REACTOME
REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS	0.8971119133574007	1	0.045953808103906306	0.22283355067669552	0.7595822568003254	72		REACTOME
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.870722433460076	1	0.049690139272460555	0.23967272978592916	0.7557627605055945	50		REACTOME
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	0.8532494758909853	1	0.05513517633852569	-0.24773122792354932	-0.7542731833601628	35		REACTOME
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	0.8724202626641651	1	0.048995408986248136	0.24325568169671363	0.7538629176998072	44		REACTOME
REACTOME_MAP2K_AND_MAPK_ACTIVATION	0.8477443609022557	1	0.05039643224429567	0.24980312568737514	0.753238848356229	37		REACTOME
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	0.9212880143112702	1	0.0443293451680314	0.215676901324771	0.7516579401453718	80		REACTOME
REACTOME_MTORC1_MEDIATED_SIGNALLING	0.8211538461538461	1	0.05291298484305835	0.27262076755621845	0.7513772753976495	24		REACTOME
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	0.8308977035490606	1	0.05617665863071758	-0.28634555290313873	-0.7508641516722514	18		REACTOME
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES	0.806941431670282	1	0.05934876803356285	-0.2961738276552346	-0.7507623218172863	16		REACTOME
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.7676579925650557	1	0.054455595394037055	0.30260225002928176	0.7507508055774964	15		REACTOME
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.8308977035490606	1	0.05617665863071758	-0.2859828330262843	-0.7499130164097418	18		REACTOME
REACTOME_SIGNALING_BY_NOTCH1	0.8948339483394834	1	0.04706995900826619	0.2223266591966626	0.7491415426220591	70		REACTOME
REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES	0.854389721627409	1	0.05605958750323349	-0.23616638575427662	-0.7470397110456046	42		REACTOME
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	0.8134490238611713	1	0.05896944666909967	-0.29364750569968734	-0.7443584226205873	16		REACTOME
REACTOME_FORMATION_OF_THE_NON_CANONICAL_BAF_NCBAF_COMPLEX	0.8048327137546468	1	0.052269331749930564	0.2887495488668378	0.7438460489802012	17		REACTOME
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	0.9698581560283688	1	0.04157178992464793	0.19333628140037717	0.7435912342647595	172		REACTOME
REACTOME_SIGNALING_BY_HIPPO	0.8323809523809523	1	0.051845762486506596	0.28209164491577204	0.7431525456290499	20		REACTOME
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	0.9509981851179673	1	0.04353782409140024	0.20223392687380565	0.7423991449838931	120		REACTOME
REACTOME_SIGNALING_BY_FGFR3	0.8721174004192872	1	0.054120056962023176	-0.24273041897959127	-0.7390471009919792	35		REACTOME
REACTOME_PEROXISOMAL_PROTEIN_IMPORT	0.910913140311804	1	0.05490737032909582	-0.22030929219074855	-0.7389254121100322	58		REACTOME
REACTOME_TGFBR3_EXPRESSION	0.8384030418250951	1	0.0514264916187015	0.27669929556702577	0.7386138525713092	21		REACTOME
REACTOME_SIGNALING_BY_NOTCH4	0.9059040590405905	1	0.04650840487191565	0.21902653180115003	0.7380215872516295	70		REACTOME
REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.8843683083511777	1	0.054455595394037055	-0.2421070329944869	-0.7379669574481599	36		REACTOME
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	0.8380952380952381	1	0.051530912208538955	0.28000764338014006	0.7376623757703779	20		REACTOME
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL	0.8275862068965517	1	0.057852975703250924	-0.29348373086672735	-0.7375030374054405	15		REACTOME
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS	0.8322851153039832	1	0.05629407497009682	-0.27436816981929757	-0.7369261415288626	20		REACTOME
REACTOME_RHOD_GTPASE_CYCLE	0.9033613445378151	1	0.05258989506236158	-0.22239449065877498	-0.7362476810124705	50		REACTOME
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE	0.9630434782608696	1	0.051218434854034045	-0.196613095281902	-0.7358809694621111	107		REACTOME
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	0.907103825136612	1	0.04586203431179851	0.22529427129669363	0.7349394843415655	59		REACTOME
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING	0.8318965517241379	1	0.057609110864425044	-0.2916497419242931	-0.7328943580363363	15		REACTOME
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER	0.907103825136612	1	0.04586203431179851	0.2277486481756362	0.7322053893082664	55		REACTOME
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	0.8694817658349329	1	0.05019342526494341	0.2513506224663548	0.731322189000967	31		REACTOME
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	0.9390519187358917	1	0.054120056962023176	-0.20462917299780117	-0.730267661703313	80		REACTOME
REACTOME_CD209_DC_SIGN_SIGNALING	0.8374291115311909	1	0.051218434854034045	0.2767548475436567	0.7268354639985128	19		REACTOME
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.9215328467153284	1	0.045224744337288424	0.22206822186720818	0.7258338516269675	60		REACTOME
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.9982425307557118	1	0.03984069460738987	0.17352146496627607	0.7255225913629126	350		REACTOME
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX	0.8782771535580525	1	0.04860342472590687	0.24406684259776995	0.7244591400333349	33		REACTOME
REACTOME_DEGRADATION_OF_AXIN	0.897196261682243	1	0.04754341942013011	0.23344376904980957	0.7219704754001934	42		REACTOME
REACTOME_SIGNALLING_TO_ERKS	0.8752598752598753	1	0.05356693847709506	-0.24396968783090586	-0.7218277622876103	31		REACTOME
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.9410480349344978	1	0.052482762263545854	-0.206121568052051	-0.7211645395785837	71		REACTOME
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.9588550983899821	1	0.04250231800365528	0.2053683334644891	0.7201893601596998	83		REACTOME
REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS	0.8823529411764706	1	0.053676960063812645	-0.2443117144668786	-0.7179962028926584	30		REACTOME
REACTOME_ABC_TRANSPORTER_DISORDERS	0.9289617486338798	1	0.04477488932969301	0.21761256028620105	0.7098807347496703	59		REACTOME
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	0.8900414937759336	1	0.05269730857084192	-0.25252421870733743	-0.7079547096007061	24		REACTOME
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION	0.8620037807183365	1	0.049890735672630714	0.26901694721947345	0.7065135783209194	19		REACTOME
REACTOME_AUTOPHAGY	0.9910913140311804	1	0.05101141320391501	-0.1822147455006941	-0.7052148492312681	148		REACTOME
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	0.8898128898128899	1	0.052805004567128964	-0.23779578559004244	-0.7035611731931745	31		REACTOME
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.9491150442477876	1	0.05269730857084192	-0.21117821597601277	-0.7031869321199107	56		REACTOME
REACTOME_SIGNALING_BY_NODAL	0.8741865509761388	1	0.05559470977588687	-0.277295595133169	-0.7029084456247857	16		REACTOME
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	1	1	0.04098838733747214	0.1731761423525946	0.7026654848339334	279		REACTOME
REACTOME_RHOH_GTPASE_CYCLE	0.8994307400379506	1	0.048118399265797474	0.23502223824809904	0.7023950357713861	34		REACTOME
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS	0.9416058394160584	1	0.04424074234773751	0.21478454533436636	0.70202702799689	60		REACTOME
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	0.900952380952381	1	0.048214971002556443	0.234388491271883	0.7019019518053574	35		REACTOME
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	0.9226519337016574	1	0.04558782025712307	0.2191880308489002	0.7017524162281507	54		REACTOME
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE	0.8858350951374208	1	0.053787280776029955	-0.26493273011873586	-0.7011874706970835	19		REACTOME
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	0.833641404805915	1	0.05039643224429567	0.2746435556311444	0.6998785717191962	16		REACTOME
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER	0.8882113821138211	1	0.051845762486506596	-0.24300722266787855	-0.6978005748430886	26		REACTOME
REACTOME_REGULATION_OF_APOPTOSIS	0.9273743016759777	1	0.04586203431179851	0.22755189786721008	0.6973397974361887	40		REACTOME
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	0.9962825278810409	1	0.04250231800365528	0.1801714662033372	0.6971574244220893	194		REACTOME
REACTOME_ERBB2_REGULATES_CELL_MOTILITY	0.8234200743494424	1	0.051218434854034045	0.28090566119823435	0.6969219542004285	15		REACTOME
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	0.8886554621848739	1	0.05334778506754903	-0.25554634940330173	-0.6958875190514254	21		REACTOME
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION	0.9582577132486388	1	0.04319019983341822	0.1963630603359801	0.6955085130520572	90		REACTOME
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.8983402489626556	1	0.052269331749930564	-0.24777627655193224	-0.6946437961879753	24		REACTOME
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS	0.8964059196617337	1	0.053238649475589886	-0.26220224689228167	-0.6939608036617189	19		REACTOME
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT	0.8907563025210085	1	0.053238649475589886	-0.25459423764539696	-0.6932947890413309	21		REACTOME
REACTOME_BACTERIAL_INFECTION_PATHWAYS	0.947463768115942	1	0.043625124000060564	0.20687581746948638	0.6929577158085638	67		REACTOME
REACTOME_SIGNALING_BY_HEDGEHOG	1	1	0.04889707722601022	-0.17975591945765973	-0.6925205821577627	133		REACTOME
REACTOME_RHOV_GTPASE_CYCLE	0.924812030075188	1	0.04641549568438488	0.22917124149749962	0.6910269098793265	37		REACTOME
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.9706959706959707	1	0.04301731969275082	0.19385645771404042	0.6908393019788718	95		REACTOME
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	0.947463768115942	1	0.043625124000060564	0.20614130489598526	0.6904973694936007	67		REACTOME
REACTOME_MTOR_SIGNALLING	0.9376344086021505	1	0.051951247619708235	-0.2208401598319504	-0.6901054746018532	40		REACTOME
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.9072164948453608	1	0.051530912208538955	-0.24816829762495055	-0.6896319197237191	23		REACTOME
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	0.8962264150943396	1	0.04802204159682506	0.25307822762953464	0.6896203507829595	22		REACTOME
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	0.8698884758364313	1	0.04870108645215302	0.26723719224146736	0.6884281910378001	17		REACTOME
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	0.934322033898305	1	0.0514264916187015	-0.21905068054528878	-0.687764378314397	41		REACTOME
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING	0.8950381679389313	1	0.04860342472590687	0.23962935118550363	0.6867948100169201	29		REACTOME
REACTOME_TBC_RABGAPS	0.9421841541755889	1	0.051530912208538955	-0.2167704155256343	-0.6856865258800832	42		REACTOME
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.9415094339622642	1	0.04577044581080999	0.22709977315863755	0.6853535650341128	38		REACTOME
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	0.9342105263157895	1	0.045953808103906306	0.226596090821716	0.6832619809016222	37		REACTOME
REACTOME_INOSITOL_PHOSPHATE_METABOLISM	0.9377682403433476	1	0.051845762486506596	-0.21291798295784256	-0.6809488787555582	43		REACTOME
REACTOME_MITOPHAGY	0.9300847457627118	1	0.05163559644842005	-0.21749192481826024	-0.6772632390882156	38		REACTOME
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.8980477223427332	1	0.05434343902691621	-0.2670491421526246	-0.6769350134313784	16		REACTOME
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY	0.8773234200743495	1	0.04831175810550189	0.26237576156927145	0.6759046874960793	17		REACTOME
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.9045801526717557	1	0.048118399265797474	0.23552802949815282	0.6750401295691905	29		REACTOME
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	0.9823008849557522	1	0.05111479544164116	-0.191107405150872	-0.6721404948419087	74		REACTOME
REACTOME_RET_SIGNALING	0.9410526315789474	1	0.05080541390663644	-0.22186100561017452	-0.6703499329565625	34		REACTOME
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	0.9571734475374732	1	0.05080541390663644	-0.21178852240131033	-0.6699278395277953	42		REACTOME
REACTOME_RAS_PROCESSING	0.9226415094339623	1	0.04669480412820537	0.2455649733215634	0.669147261809975	22		REACTOME
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.9527896995708155	1	0.05111479544164116	-0.20911465681409896	-0.6687851777982902	43		REACTOME
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	0.9090909090909091	1	0.05258989506236158	-0.25242157607561105	-0.6680746708740167	19		REACTOME
REACTOME_STABILIZATION_OF_P53	0.949343339587242	1	0.04513442222090974	0.21531130446530614	0.6672617349194687	44		REACTOME
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY	0.9144981412639405	1	0.04641549568438488	0.22522078678435664	0.6646326909811163	32		REACTOME
REACTOME_RSV_HOST_INTERACTIONS	0.9784560143626571	1	0.04173970347285044	0.1908775408903153	0.663275913504567	79		REACTOME
REACTOME_REGULATION_OF_TP53_ACTIVITY	0.99644128113879	1	0.04049348298595027	0.17413044710352138	0.6629322471420355	157		REACTOME
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN	0.9239543726235742	1	0.04697587278218445	0.2481790308368674	0.662482604873235	21		REACTOME
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.9081419624217119	1	0.05205700307320985	-0.25251168476546815	-0.6621439377928467	18		REACTOME
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	0.9295238095238095	1	0.046788296531802984	0.22061412581364812	0.6606531091358575	35		REACTOME
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	0.9123809523809524	1	0.047638725929082505	0.25009819101056174	0.6588678206411055	20		REACTOME
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	0.9123809523809524	1	0.047638725929082505	0.24971662648104972	0.6578626130905122	20		REACTOME
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	0.9173728813559322	1	0.052269331749930564	-0.24094840483687557	-0.657722563581751	22		REACTOME
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	0.9616204690831557	1	0.05039643224429567	-0.20464627075236108	-0.6552800608795871	44		REACTOME
REACTOME_CA_DEPENDENT_EVENTS	0.9536842105263158	1	0.05019342526494341	-0.21654017309562532	-0.6542731117522617	34		REACTOME
REACTOME_NUCLEAR_RNA_DECAY	0.949685534591195	1	0.05019342526494341	-0.2145341817305937	-0.6531973443551491	35		REACTOME
REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING	0.918580375782881	1	0.051530912208538955	-0.24903906150795357	-0.6530379178463347	18		REACTOME
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE	0.9168278529980658	1	0.048118399265797474	0.23802392327163552	0.6485800785655005	23		REACTOME
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	0.9955947136563876	1	0.050294806366235845	-0.17320677610591823	-0.6470133296934852	110		REACTOME
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.9508547008547008	1	0.05101141320391501	-0.21509144887120024	-0.644988247532019	33		REACTOME
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	0.9978165938864629	1	0.0497903187820785	-0.1723927240680137	-0.6438012960413102	105		REACTOME
REACTOME_SIGNALING_BY_FGFR4	0.9449715370018975	1	0.04586203431179851	0.2151680152605526	0.643058065068089	34		REACTOME
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	0.985200845665962	1	0.04889707722601022	-0.19406114439710265	-0.6428212240710225	51		REACTOME
REACTOME_TRNA_PROCESSING	0.9978308026030369	1	0.04949048661354951	-0.17133568300090532	-0.6422813625473229	109		REACTOME
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	0.9626168224299065	1	0.0443293451680314	0.20723449002222238	0.640913158186445	42		REACTOME
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE	0.9360824742268041	1	0.05009228744021063	-0.23060666784105804	-0.6408301163618484	23		REACTOME
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS	0.9392624728850325	1	0.052269331749930564	-0.25220487151194543	-0.6393067085264176	16		REACTOME
REACTOME_RHOBTB_GTPASE_CYCLE	0.9466666666666667	1	0.045953808103906306	0.2134420634264792	0.6391755845325515	35		REACTOME
REACTOME_REGULATION_OF_PYRUVATE_METABOLISM	0.9349442379182156	1	0.045405922659017876	0.21648729487434787	0.6388599179050296	32		REACTOME
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	0.9821826280623608	1	0.0514264916187015	-0.19026373168727467	-0.6381515048620171	58		REACTOME
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.9415094339622642	1	0.04577044581080999	0.23407840779879197	0.6378471795417338	22		REACTOME
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	0.9551282051282052	1	0.05080541390663644	-0.21208460426439746	-0.6359717131987356	33		REACTOME
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION	0.9781021897810219	1	0.04250231800365528	0.19449829896867338	0.6357210783618747	60		REACTOME
REACTOME_DEGRADATION_OF_DVL	0.9737335834896811	1	0.04397592780263451	0.20509052617400836	0.6355869732444378	44		REACTOME
REACTOME_PROTEIN_LOCALIZATION	0.9982300884955753	1	0.040166098004942086	0.16661108141165223	0.6343211436463487	156		REACTOME
REACTOME_INTERLEUKIN_12_SIGNALING	0.9757462686567164	1	0.043625124000060564	0.20524144989811693	0.6340513063339575	43		REACTOME
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	0.9910071942446043	1	0.041237609054006544	0.1831837196432862	0.6338360480904777	77		REACTOME
REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE	0.9365750528541226	1	0.051218434854034045	-0.23946496131259576	-0.6337828869543647	19		REACTOME
REACTOME_INTRA_GOLGI_TRAFFIC	0.9701492537313433	1	0.04999139140245922	-0.19755005659978775	-0.6325578894722238	44		REACTOME
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY	0.9908424908424909	1	0.042077210988939	0.1758772671676705	0.6313890307416716	102		REACTOME
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	0.982725527831094	1	0.04459616158889607	0.2035419629882044	0.6308906946959806	46		REACTOME
REACTOME_INTERLEUKIN_1_SIGNALING	0.9956989247311828	1	0.04919275210451909	-0.16923135510667953	-0.6264236911510641	99		REACTOME
REACTOME_UCH_PROTEINASES	0.990909090909091	1	0.04173970347285044	0.18262425774987145	0.6264169388777521	74		REACTOME
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	0.9288793103448276	1	0.052482762263545854	-0.24312671981016942	-0.62608302445732	17		REACTOME
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND	0.9288793103448276	1	0.052482762263545854	-0.24796517440597113	-0.6231182517514681	15		REACTOME
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	0.9873188405797102	1	0.04173970347285044	0.18087140681715333	0.6223714784162638	75		REACTOME
REACTOME_METABOLISM_OF_POLYAMINES	0.975051975051975	1	0.04860342472590687	-0.19077889633010497	-0.620474756307236	46		REACTOME
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	0.9978308026030369	1	0.04949048661354951	-0.1653694676089074	-0.6199159749987001	109		REACTOME
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.9625779625779626	1	0.04919275210451909	-0.20925701262526863	-0.6191241318100883	31		REACTOME
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	0.9812382739212008	1	0.043625124000060564	0.19954788542483898	0.6184100205920422	44		REACTOME
REACTOME_PCP_CE_PATHWAY	0.9945553539019963	1	0.04148804020022096	0.17830588580293477	0.6180211938266778	78		REACTOME
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.9275092936802974	1	0.04577044581080999	0.23976543693397676	0.617658360490111	17		REACTOME
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.9869565217391304	1	0.05009228744021063	-0.17733793431965345	-0.6173005388839394	70		REACTOME
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX	0.9429175475687104	1	0.050908286551510536	-0.23288837027888837	-0.6163768713568669	19		REACTOME
